17 L 41 14 C11FL INFINEON 6912 172558 1 1 
18 L 35 13 C11RF INFINEON 6915 172665 1 1 
18 L 40 12 C11N INFINEON 6915 172709 1 1 
18 L 40 19 C11N INFINEON 6915 172714 1 1 
18 L 44 15 C11FL INFINEON 6912 172766 1 1 
20 L 77 42  "CROLLES 2" 6915 172852 1 1 
18 L 38 18 C11N INFINEON 6915 172888 1 1 
21 L 40 22 C060D QIMONDA 6915 172902 1 1 
17 L 4 4  "CROLLES 2" 6921 173635 1 1 
17 L 2 3  "CROLLES 2" 6921 173710 1 1 
20 L 39 23 C070D QIMONDA 6X18 173741 1 1 
18 L 2 3  "CROLLES 2" 6901 173842 1 1 
18 L 1 3  "CROLLES 2" 6901 174022 1 1 
20 L 2 3  "CROLLES 2" 6X18 174079 1 1 
18 L 10 6 UG7 AMD 6X18 174118 1 1 
18 L 82 44 UG7 AMD 6X18 174119 1 1 
17 L 39 18 C11N INFINEON 6X18 174239 1 1 
18 L 39 21 C070D QIMONDA 6X18 174779 1 1 
19 L 57 31 C120FL INFINEON 6X18 174794 1 1 
19 L 42 17 C11N INFINEON 6X19 174795 1 1 
18 L 43 17 C11N INFINEON 6X19 174796 1 1 
18 L 54 21 C11N INFINEON 6X19 174797 1 1 
19 L 65 28 0.15 ATMEL 6X18 174986 1 1 
19 L 0 1 UG7 AMD 6X19 175037 1 1 
18 L 23 14  "CROLLES 2" 6X18 175114 1 1 
18 L 20 12  "CROLLES 2" 6X18 175115 1 1 
20 L 63 28 0.15 ATMEL 6X18 175265 1 1 
20 L 60 27 0.15 ATMEL 6X18 175266 1 1 
19 L 58 26 0.15 ATMEL 6X18 175267 1 1 
17 L 37 17 0.15 ATMEL 6X18 175268 1 1 
19 L 3 2 UG7 AMD 6901 175287 1 1 
19 L 3 2 UG7 AMD 6901 175288 1 1 
18 L 3 2 UG7 AMD 6X18 175289 1 1 
21 L 51 23 0.15 ATMEL 6X18 175397 1 1 
19 L 56 25 0.15 ATMEL 6X18 175398 1 1 
19 L 40 18 0.15 ATMEL 6X18 175399 1 1 
17 L 15 8 0.15 ATMEL 6X18 175400 1 1 
18 L 15 8 0.15 ATMEL 6X18 175405 1 1 
19 L 23 14  "CROLLES 2" 6X18 175512 1 1 
18 L 0 1 L90FL INFINEON 6X19 175581 1 1 
18 L 40 25 UG8 AMD 6926 175812 1 1 
21 C 3 3 UG8 AMD 6616 175847 2 2 
17 L 42 22 C11RF INFINEON 6X19 175892 1 1 
18 L 77 42 UG7 AMD 6X19 175976 1 1 
18 L 12 8 UG7 AMD 6X18 175977 1 1 
19 L 9 5 UG7 AMD 6X19 176043 1 1 
19 L 0 1 UG7 AMD 6X19 176142 1 1 
18 L 0 1 UG7 AMD 6X26 176143 1 1 
17 L 36 22 C090D QIMONDA 6926 176305 1 1 
19 L 39 21 0.13 ATMEL 6X19 176368 1 1 
17 L 32 15 C11N INFINEON 6X26 176373 1 1 
17 L 34 16 C11N INFINEON 6X26 176374 1 1 
17 L 36 17 C11N INFINEON 6X26 176375 1 1 
18 L 80 43 UG7 AMD 6X26 176392 1 1 
18 L 37 23 UG8 AMD 6926 176422 1 1 
20 C 2 2 UG8 AMD 6616 176441 2 2 
17 L 44 27 UG8 AMD 6926 176453 1 1 
20 L 94 43 0.15 ATMEL 6X26 176557 1 1 
19 L 70 33 0.15 ATMEL 6X26 176558 1 1 
20 L 62 29 0.15 ATMEL 6X26 176559 1 1 
17 L 57 27 0.15 ATMEL 6X19 176560 1 1 
19 L 55 26 0.15 ATMEL 6Y17 176561 1 1 
18 L 59 28 0.15 ATMEL 6X26 176562 1 1 
18 L 3 3 UG7 AMD 6X19 176648 1 1 
19 L 0 1 UG7 AMD 6X19 176649 1 1 
18 L 3 3 UG7 AMD 6X19 176652 1 1 
19 L 0 1 UG7 AMD 6X26 176653 1 1 
18 L 46 12 C11FL INFINEON 6X19 176689 1 1 
18 L 46 25 0.2 ATMEL 6Y17 176777 1 1 
18 L 9 5 UG7 AMD 6X26 176868 1 1 
17 L 94 43 0.15 ATMEL 6X26 176886 1 1 
19 L 54 26 0.15 ATMEL 6X26 176930 1 1 
17 L 45 12 C11FL INFINEON 6Y17 176954 1 1 
20 L 70 33 0.15 ATMEL 6Y17 177019 1 1 
16 L 67 36 UG7 AMD 6Y17 177063 1 1 
18 L 55 26 0.15 ATMEL 6Y17 177246 1 1 
22 C 2 2 UG8 AMD 6926 177279 2 2 
21 C 2 2 UG8 AMD 6926 177280 2 2 
17 L 73 28 UG7 AMD 6Y17 177408 1 1 
18 L 46 18 UG6 AMD 6Y23 177420 1 1 
19 L 45 18 UG6 AMD 6Z01 177421 1 1 
16 L 55 26 0.15 ATMEL 6Y17 177511 1 1 
17 L 73 28 UG7 AMD 6Y17 177515 1 1 
17 L 45 14 C11FL INFINEON 6Y17 177517 1 1 
16 L 48 15 C11FL INFINEON 6Y17 177518 1 1 
16 L 56 17 C11FL INFINEON 6Y17 177519 1 1 
17 L 55 26 0.15 ATMEL 6Y17 177614 1 1 
17 L 43 13 C11FL INFINEON 6Y17 177683 1 1 
18 L 37 18 C11N INFINEON 6Y23 177733 1 1 
17 L 39 19 C11N INFINEON 6Y17 177734 1 1 
18 L 42 20 C11N INFINEON 6Y23 177735 1 1 
20 C 3 3 UG8 AMD 6917 177751 2 2 
18 L 37 15 UG8 AMD 6Z01 177757 1 1 
17 L 38 13 C11RF INFINEON 6Z01 177808 1 1 
16 L 37 13 C11RF INFINEON 6Y17 177809 1 1 
17 L 41 14 C11RF INFINEON 6Y23 177810 1 1 
18 L 10 6 UG7 AMD 6Y23 177961 1 1 
17 L 78 42 UG7 AMD 6Y23 177962 1 1 
16 L 49 19 C11N INFINEON 6Y17 178122 1 1 
17 L 37 14 C11N INFINEON 6Y17 178123 1 1 
18 L 37 14 C11N INFINEON 6Y17 178124 1 1 
17 L 39 18 C11RF INFINEON 6Y23 178177 1 1 
18 L 40 18 C11RF INFINEON 6Y23 178178 1 1 
17 L 42 19 C11RF INFINEON 6Y23 178179 1 1 
16 L 89 25 ALLGEMEIN INFINEON 6Y23 178445 1 1 
18 L 41 24 C11N INFINEON 6Y23 178588 1 1 
17 L 38 18 C11FL INFINEON 6Y23 178592 1 1 
18 L 42 20 C11FL INFINEON 6Y23 178593 1 1 
18 L 43 20 C11FL INFINEON 6X26 178594 1 1 
17 L 78 42 UG7 AMD 6Z01 178788 1 1 
18 L 10 6 UG7 AMD 6Y23 178802 1 1 
19 L 49 27 0.2 ATMEL 6Y23 178839 1 1 
22 C 27 15 C070D QIMONDA 6Y23 179280 2 2 
17 L 81 44 UG7 AMD 6Z01 179344 1 1 
18 L 0 1 UG7 AMD 6Y23 179350 1 1 
19 C 27 15 C070D QIMONDA 6Z01 179363 2 2 
17 L 57 31 ALLGEMEIN QIMONDA 6Z01 179939 1 1 
16 L 70 38 ALLGEMEIN QIMONDA 6Z01 179940 1 1 
18 L 40 25 UG8 AMD 6926 180226 1 1 
17 L 38 13 C11RF INFINEON 6Z01 180292 1 1 
18 L 36 20 C070D QIMONDA 6Z01 180338 1 1 
17 L 39 9 C11N INFINEON 6Z01 180357 1 1 
18 L 44 10 C11N INFINEON 6Z01 180359 1 1 
20 C 3 3 C090D QIMONDA 6926 180447 2 2 
15 L 39 23 C090D QIMONDA 6925 180448 1 1 
19 L 39 23 C090D QIMONDA 6X31 180598 1 1 
19 L 69 40 C090D QIMONDA 6X31 180952 1 1 
17 L 34 21 C070D QIMONDA 6Z01 181025 1 1 
17 L 34 21 C070D QIMONDA 6Z01 181501 1 1 
19 L 57 29 0.18 ATMEL 6Z01 181646 1 1 
18 L 66 34 0.18 ATMEL 6Z01 181676 1 1 
17 L 3 4 ALLGEMEIN QIMONDA 6Z12 181924 1 1 
18 L 71 35 UG7 AMD 6Z01 181975 1 1 
18 L 61 30 0.15 ATMEL 6Z12 181976 1 1 
19 C 0 2 0.15 ATMEL 6Z12 181983 2 2 
18 C 2 3 C080D QIMONDA 6Z01 182133 2 2 
18 L 54 26 0.15 ATMEL 6Z12 182147 1 1 
17 L 57 27 0.15 ATMEL 6Z01 182151 1 1 
19 L 60 32 0.18 ATMEL 6Z01 182158 1 1 
20 L 64 34 0.18 ATMEL 6Z12 182159 1 1 
18 L 45 13 C11FL INFINEON 6Z01 182276 1 1 
17 L 23 13 UG7 AMD 6Z12 182341 1 1 
17 L 69 37 UG7 AMD 6Z12 182342 1 1 
17 L 49 27 ALLGEMEIN QIMONDA 6Z01 183000 1 1 
18 L 39 21 ALLGEMEIN QIMONDA 6Z01 183262 1 1 
18 L 46 23 UG6 AMD 6Z01 183480 1 1 
19 L 46 23 UG6 AMD 6Z01 183481 1 1 
18 C 2 2 C080D QIMONDA 6Z12 183662 2 2 
17 L 41 21 C11RF INFINEON 6Z12 183732 1 1 
18 L 51 26 C11RF INFINEON 6Z01 183733 1 1 
18 L 19 11 UG7 AMD 6Z12 184118 1 1 
18 L 40 10 C11N INFINEON 6Z12 184238 1 1 
18 L 40 10 C11N INFINEON 6Z12 184239 1 1 
18 L 44 11 C11N INFINEON 6Z12 184240 1 1 
17 L 37 21 C11FL INFINEON 6Z17 184484 1 1 
19 L 39 20 UG8 AMD 6X31 184493 1 1 
19 L 41 21 C11RF INFINEON 6Z17 184622 1 1 
20 L 38 22 C090D QIMONDA 6Z01 184660 1 1 
19 L 39 23 C090D QIMONDA 6Z01 184707 1 1 
18 L 37 22 C090D QIMONDA 6Z01 184715 1 1 
19 L 39 23 C090D QIMONDA 6Z01 184720 1 1 
16 L 39 23 C090D QIMONDA 6Z07 184732 1 1 
18 L 19 11 UG7 AMD 6Z17 184801 1 1 
18 L 40 10 C11N INFINEON 6Z12 184805 1 1 
20 L 39 23 C090D QIMONDA 6Z07 184984 1 1 
18 L 50 17 SPT9 INFINEON 6Z12 185025 1 1 
17 L 50 17 SPT9 INFINEON 6Z12 185026 1 1 
17 L 52 18 SPT9 INFINEON 6Z12 185027 1 1 
17 L 44 12 C11FL INFINEON 7105 186566 1 1 
18 L 46 12 C11FL INFINEON 7105 186567 1 1 
17 L 56 24 0.15 ATMEL 7105 186697 1 1 
18 L 60 26 0.15 ATMEL 7105 186698 1 1 
19 L 50 22 0.15 ATMEL 7105 186699 1 1 
21 L 20 10 0.15 ATMEL 7105 186700 1 1 
18 L 45 26 UG8 AMD 7105 186738 1 1 
18 L 39 22 UG8 AMD 6Z07 186773 1 1 
18 C 2 3 C090D QIMONDA 7105 187160 2 2 
17 L 37 13 C11RF INFINEON 7105 187371 1 1 
20 L 39 20 C080D QIMONDA 6Z02 187433 1 1 
19 L 41 19 C11N INFINEON 7105 187438 1 1 
18 L 42 19 C11N INFINEON 7207 187439 1 1 
19 L 41 19 C11N INFINEON 7105 187442 1 1 
17 L 51 23 0.15 ATMEL 7207 187448 1 1 
17 L 57 25 0.15 ATMEL 7105 187450 1 1 
19 C 2 3 C080D QIMONDA 7105 187549 2 2 
17 L 70 37 ALLGEMEIN QIMONDA 7207 187884 1 1 
18 L 41 19 UG8 AMD 7301 188080 1 1 
18 L 36 17 UG8 AMD 7301 188081 1 1 
17 L 46 21 UG6 AMD 7207 188089 1 1 
17 L 48 23 C070D QIMONDA 7207 188673 1 1 
18 L 37 18 C070D QIMONDA 7207 188988 1 1 
19 L 72 38 ALLGEMEIN QIMONDA 7214 189481 1 1 
19 L 39 21 C11N INFINEON 7214 189899 1 1 
18 L 39 16 UG8 AMD 7306 190034 1 1 
18 L 51 26 C11RF INFINEON 7214 190341 1 1 
18 L 45 26 UG6 AMD 7214 191480 1 1 
19 C 2 3 C080D QIMONDA 7207 191606 2 2 
21 L 39 23 C090D QIMONDA 7306 191671 1 1 
16 C 3 3 C090D QIMONDA 7306 191673 2 2 
17 L 47 26 UG6 AMD 7214 191714 1 1 
19 L 41 11 C11N INFINEON 7214 192007 1 1 
18 L 39 18 C11RF INFINEON 7214 192012 1 1 
18 L 57 29 0.18 ATMEL 7214 192119 1 1 
19 L 62 32 C120FL INFINEON 7315 193565 1 1 
20 L 55 28 C120FL INFINEON 7315 193566 1 1 
17 L 37 19 C11RF INFINEON 7315 193755 1 1 
18 L 45 26 UG8 AMD 7315 193826 1 1 
20 L 56 29 C120FL INFINEON 7315 194147 1 1 
18 L 37 14 C11N INFINEON 7328 194243 1 1 
17 L 37 14 C11N INFINEON 7315 194244 1 1 
18 L 64 33 0.15 ATMEL 7328 194265 1 1 
18 L 98 50 0.15 ATMEL 7315 194266 1 1 
20 L 77 39 0.15 ATMEL 7315 194267 1 1 
17 C 2 3 C080D QIMONDA 7328 194559 2 2 
17 L 98 50 0.15 ATMEL 7328 194663 1 1 
18 L 54 30 0.13 ATMEL 7315 194833 1 1 
19 L 38 20 C080D QIMONDA 7328 194858 1 1 
16 L 39 21 0.13 ATMEL 7315 195138 1 1 
17 L 38 20 C080D QIMONDA 7315 195161 1 1 
19 L 34 19 C090D QIMONDA 7315 195406 1 1 
17 C 4 4 C090D QIMONDA 7315 195420 2 2 
17 L 55 28 0.18 ATMEL 7315 195499 1 1 
19 L 33 17 C070D QIMONDA 7328 195888 1 1 
18 L 61 30 0.15 ATMEL 7328 195897 1 1 
15 L 51 31 C070D QIMONDA 7328 196040 1 1 
18 C 18 12 C070D QIMONDA 7328 196130 2 2 
13 L 41 20 C070D QIMONDA 7328 196147 1 1 
17 L 44 16 C11FL INFINEON 7328 196292 1 1 
17 L 46 16 C11FL INFINEON 7328 196293 1 1 
18 L 33 17 C070D QIMONDA 7328 196319 1 1 
20 C 18 12 C070D QIMONDA 7315 196346 2 2 
19 C 18 12 C070D QIMONDA 7328 196440 2 2 
16 L 52 27 C120FL INFINEON 7328 196636 1 1 
18 L 55 29 C120FL INFINEON 7328 196637 1 1 
17 L 53 28 C120FL INFINEON 7328 196638 1 1 
15 L 48 24 C090D QIMONDA 7406 196867 1 1 
16 L 55 29 C120FL INFINEON 7328 196923 1 1 
15 L 78 38 0.18 ATMEL 7328 197261 1 1 
19 L 83 42 0.18 ATMEL 7328 197390 1 1 
14 L 58 30 0.15 ATMEL 7328 197488 1 1 
19 L 40 18 UG8 AMD 7406 197578 1 1 
18 L 36 17 UG8 AMD 7406 197579 1 1 
18 L 36 17 UG8 AMD 7406 197585 1 1 
19 L 36 22 C090D QIMONDA 7406 197694 1 1 
18 C 3 4 C090D QIMONDA 7406 197695 2 2 
20 C 18 11 C070D QIMONDA 7328 197785 2 2 
18 L 80 43 C058D QIMONDA 7328 197848 1 1 
21 C 18 11 C070D QIMONDA 7508 197866 2 2 
20 C 18 11 C070D QIMONDA 7508 198052 2 2 
15 L 80 43 C058D QIMONDA 7508 198079 1 1 
20 C 18 11 C070D QIMONDA 7508 198145 2 2 
15 L 59 31 0.15 ATMEL 7508 198446 1 1 
20 C 18 11 C070D QIMONDA 7508 198475 2 2 
20 C 18 11 C070D QIMONDA 7508 198651 2 2 
19 C 18 11 C070D QIMONDA 7508 199043 2 2 
18 C 18 11 C070D QIMONDA 7508 199071 2 2 
19 C 18 11 C070D QIMONDA 7508 199102 2 2 
20 L 13 8 C048G QIMONDA 7508 199177 1 1 
21 C 18 11 C070D QIMONDA 7508 199184 2 2 
18 L 40 18 C11RF INFINEON 7508 199393 1 1 
19 L 42 19 C11RF INFINEON 7508 199394 1 1 
17 L 42 19 C11RF INFINEON 7508 199395 1 1 
18 L 39 13 C11N INFINEON 7508 199397 1 1 
19 L 40 14 C11N INFINEON 7508 199398 1 1 
14 L 34 21 C070D QIMONDA 7508 199525 1 1 
21 C 27 14 C070D QIMONDA 7508 199535 2 2 
20 C 27 14 C070D QIMONDA 7508 199853 2 2 
18 L 62 32 C120FL INFINEON 7508 199954 1 1 
14 L 46 25 0.13 ATMEL 7508 199967 1 1 
17 L 42 19 C11RF INFINEON 7508 200045 1 1 
16 L 37 22 C070D QIMONDA 7508 200149 1 1 
16 L 39 23 C070D QIMONDA 7508 200355 1 1 
18 L 40 10 C11N INFINEON 7328 200518 1 1 
18 L 40 10 C11N INFINEON 7328 200519 1 1 
17 L 44 15 C11N INFINEON 7508 200776 1 1 
18 L 42 12 C11N INFINEON 7508 200841 1 1 
17 L 40 12 C11N INFINEON 7508 200842 1 1 
17 L 40 12 C11N INFINEON 7508 200843 1 1 
17 L 24 14 UG7 AMD 7601 200845 1 1 
19 L 36 22 C090D QIMONDA 7601 200865 1 1 
17 C 3 4 C090D QIMONDA 7508 200866 2 2 
18 L 0 1 UG7 AMD 7508 201050 1 1 
15 L 59 33 0.15 ATMEL 7508 201140 1 1 
18 L 95 52 0.15 ATMEL 7508 201141 1 1 
18 L 44 15 C11N INFINEON 7601 201186 1 1 
18 L 9 6 UG7 AMD 7601 201242 1 1 
18 L 9 6 UG7 AMD 7328 201371 1 1 
13 L 40 20 C070D QIMONDA 7601 201706 1 1 
17 L 73 42 UG7 AMD 7601 201777 1 1 
19 L 45 27 UG6 AMD 7601 201784 1 1 
19 L 47 28 UG6 AMD 7601 201785 1 1 
17 L 70 35 0.18 ATMEL 7601 201956 1 1 
18 L 45 27 UG6 AMD 7601 202022 1 1 
17 L 47 28 UG6 AMD 7601 202049 1 1 
20 L 33 17 UG11 AMD  202197 1 1 
22 C 3 3 UG8 AMD 7404 202539 2 2 
21 L 42 23 C070D QIMONDA 7507 202549 1 1 
20 C 2 3 C070D QIMONDA A750 202561 2 2 
18 L 39 23 C070D QIMONDA 7601 202562 1 1 
19 L 65 28 0.18 ATMEL 7601 202706 1 1 
19 L 78 33 0.18 ATMEL 7601 202707 1 1 
18 L 39 23 UG8 AMD 7406 202711 1 1 
16 L 78 42 UG7 AMD 7601 202717 1 1 
17 L 81 44 UG7 AMD 7601 202718 1 1 
20 L 51 38 C070D QIMONDA 7319 202748 1 1 
16 L 50 26 C120FL INFINEON 7601 202762 1 1 
20 C 78 51 C070D QIMONDA 7319 202763 2 2 
23 C 3 2 C11N INFINEON 7507 202782 2 2 
23 C 3 2 C11FL INFINEON 7507 202798 2 2 
16 L 45 12 C11FL INFINEON 7601 202820 1 1 
16 L 78 42 UG7 AMD 7601 202943 1 1 
16 L 81 44 UG7 AMD 7601 202948 1 1 
19 L 79 26 0.18 ATMEL 7601 203008 1 1 
17 L 80 43 UG7 AMD 7601 203043 1 1 
21 L 33 19 UG10 AMD 7517 203046 1 1 
20 C 26 15 C058D QIMONDA 7303 203159 2 2 
21 L 54 42 ALLGEMEIN QIMONDA 7319 203299 1 1 
21 L 70 47 C11FL INFINEON 5827 203329 1 1 
21 L 60 42 C11FL INFINEON 5816 203330 1 1 
21 L 34 20 UG10 AMD 7517 203357 1 1 
19 L 43 26 C070D QIMONDA 7507 203409 1 1 
20 L 54 42 ALLGEMEIN QIMONDA 7317 203431 1 1 
20 C 1 3 C070D QIMONDA 7501 203652 2 2 
20 L 34 20 UG10 AMD 7517 203704 1 1 
20 L 20 23 C058D QIMONDA 7514 203760 1 1 
20 C 7 4 C11FL INFINEON 7507 206567 2 2 
18 L 0 2 0.09 ATMEL 7615 206992 1 1 
19 C 1 2 C11FL INFINEON 7424 207716 2 2 
18 L 42 24 C11FL INFINEON 7615 208081 1 1 
18 L 38 19 UG8 AMD 7406 208316 1 1 
20 C 5 3 UG11 AMD 7720 208891 2 2 
18 L 39 21 0.13 ATMEL 7629 209351 1 1 
19 C 2 2 UG8 AMD 7404 209468 2 2 
17 L 39 13 C11N INFINEON 7629 209494 1 1 
20 L 62 69 UG11 AMD 7308 209633 1 1 
19 C 1 2 C11FL INFINEON 7424 210344 2 2 
17 C 6 4 C080D QIMONDA 7806 211878 2 2 
20 L 41 25 C070D QIMONDA 7619 211973 1 1 
18 L 55 29 C120FL INFINEON 7806 212039 1 1 
18 C 3 3 C080D QIMONDA 7806 212051 2 2 
20 L 39 21 C080D QIMONDA 7612 212098 1 1 
20 L 42 22 C080D QIMONDA 7612 212112 1 1 
18 L 45 15 C11FL INFINEON 7806 212311 1 1 
19 C 5 3 C11FL INFINEON 7612 212335 2 2 
18 L 34 23 DRAM70 NTC 7806 212372 1 1 
19 L 39 13 C11N INFINEON 7806 212485 1 1 
18 L 39 13 C11N INFINEON 7806 212486 1 1 
18 L 41 14 C11N INFINEON 7806 212487 1 1 
20 C 2 2 C11FL INFINEON 7612 212611 2 2 
21 C 3 2 C11FL INFINEON 7612 212612 2 2 
16 L 93 46 0.13 ATMEL 7806 212856 1 1 
21 C 3 2 C11FL INFINEON 7619 212948 2 2 
20 C 78 52 ALLGEMEIN QIMONDA 7430 212956 2 2 
18 C 3 3 C070D QIMONDA 7612 213670 2 2 
20 C 5 3 C11FL INFINEON 7619 213671 2 2 
21 L 48 59 ALLGEMEIN QIMONDA 7823 213824 1 1 
20 C 1 2 0.09 ATMEL 7612 213837 2 2 
19 C 1 2 0.09 ATMEL 7612 213838 2 2 
20 C 1 2 0.09 ATMEL 7612 213839 2 2 
14 L 50 27 0.09 ATMEL 7806 213867 1 1 
18 L 45 25 0.09 ATMEL 7806 213869 1 1 
21 C 10 8 ALLGEMEIN QIMONDA 7710 214063 2 2 
21 L 48 59 ALLGEMEIN QIMONDA  214251 1 1 
20 C 27 13 C070D QIMONDA 7819 214296 2 2 
20 C 23 14 C070D QIMONDA 7806 214376 2 2 
18 C 3 3 C11N INFINEON 7612 214407 2 2 
16 L 40 20 C070D QIMONDA 7806 214481 1 1 
20 C 27 14 C070D QIMONDA 7806 214539 2 2 
16 L 40 23 C058D QIMONDA 7806 214762 1 1 
18 L 39 24 C11N INFINEON 7806 214763 1 1 
18 L 42 25 C11N INFINEON 7806 214764 1 1 
19 C 2 3 C080D QIMONDA 7806 214821 2 2 
20 L 40 21 C080D QIMONDA 7612 214823 1 1 
18 L 34 14 UG7 AMD 7806 214893 1 1 
18 L 36 15 UG7 AMD 7806 214894 1 1 
19 C 4 3 UG7 AMD 7612 214901 2 2 
19 C 5 4 UG7 AMD 7612 214902 2 2 
21 C 22 12 C080D QIMONDA 7819 214907 2 2 
20 C 5 4 C080D QIMONDA 7803 214918 2 2 
20 L 59 30 C120FL INFINEON 7807 215104 1 1 
20 C 2 2 C11FL INFINEON 7612 215108 2 2 
19 C 1 2 C11FL INFINEON 7807 215109 2 2 
19 C 4 3 C11FL INFINEON 7612 215110 2 2 
